"user_id","song_id","previous_song","skipped"
3545,649,1062,4
3545,2923,649,4
3545,1941,2923,4
3545,2844,1941,2
3545,2708,2844,1
3545,3786,2708,1
3545,2708,3786,0
3545,2844,2708,0
3545,2708,2844,4
3545,3786,2708,4
3545,1843,3786,4
3545,1083,1843,4
3546,3218,-1,0
3546,3898,3218,1
3546,4247,3898,2
3546,2696,4247,3
3546,1163,2696,2
3546,70,1163,4
3546,2540,70,4
3546,4330,2540,2
3546,2540,4330,0
3546,70,2540,4
3546,2540,70,2
3546,70,2540,4
3546,2540,70,3
3546,4330,2540,0
3546,3275,4330,0
3546,3909,3275,2
3546,3275,3909,0
3546,3909,3275,0
3546,3275,3909,2
3546,3909,3275,2
3547,70,-1,2
3547,2921,70,0
3547,3057,2921,4
3547,4330,3057,4
3547,4014,4330,1
3547,3862,4014,4
3547,5519,3862,4
3547,1163,5519,4
3547,4198,1163,1
3547,5374,4198,0
3547,5629,5374,2
3547,5374,5629,0
3547,5124,5374,0
3547,4447,5124,0
3547,5275,4447,0
3547,1768,5275,0
3547,3275,1768,0
3547,3909,3275,4
3547,3275,3909,4
3547,1768,3275,4
3548,3898,-1,0
3548,2426,3898,0
3548,708,2426,0
3548,3446,708,0
3548,3143,3446,0
3548,5529,3143,0
3548,5675,5529,0
3548,337,5675,4
3548,1029,337,1
3548,5153,1029,4
3548,1998,5153,4
3548,907,1998,4
3548,2972,907,4
3548,3614,2972,4
3548,765,3614,4
3548,4177,765,4
3548,3475,4177,4
3548,5203,3475,4
3548,3659,5203,4
3548,482,3659,4
3549,4401,-1,4
3549,1820,4401,2
3549,3143,1820,2
3549,5529,3143,0
3549,5675,5529,2
3549,337,5675,2
3549,1029,337,0
3549,5030,1029,0
3549,321,5030,2
3549,5308,321,0
3549,1464,5308,1
3549,5272,1464,1
3549,3480,5272,2
3549,903,3480,2
3549,5285,903,2
3549,2439,5285,2
3549,3485,2439,2
3549,4349,3485,1
3549,5252,4349,1
3549,3218,5252,0
3550,3970,-1,2
3550,4177,3970,4
3550,4491,4177,1
3550,4247,4491,3
3550,2325,4247,4
3550,3647,2325,4
3550,2641,3647,4
3550,1062,2641,4
3550,649,1062,4
3550,2923,649,4
3550,1941,2923,4
3550,2844,1941,2
3550,2708,2844,0
3550,3786,2708,0
3550,1843,3786,0
3550,1083,1843,0
3550,2729,1083,4
3550,907,2729,4
3550,4384,907,4
3551,5602,-1,2
3551,2508,5602,4
3551,4173,2508,4
3551,3627,4173,0
3551,1152,3627,0
3551,3627,1152,4
3551,1152,3627,4
3551,2383,1152,3
3551,4370,2383,0
3551,5704,4370,4
3551,1458,5704,2
3551,3039,1458,4
3551,93,3039,1
3551,5477,93,0
3551,2240,5477,0
3551,4068,2240,0
3551,608,4068,0
3551,1307,608,0
3551,608,1307,2
3551,1307,608,0
3552,145,-1,4
3552,1307,145,1
3552,145,1307,4
3552,1307,145,0
3552,1147,1307,4
3552,2813,1147,4
3552,7,2813,0
3552,4371,7,0
3552,1029,4371,0
3552,337,1029,0
3552,708,337,0
3552,1941,708,0
3552,4247,1941,0
3552,3218,4247,0
3552,3480,3218,0
3552,5272,3480,0
3552,5529,5272,0
3552,5308,5529,4
3553,5676,-1,1
3553,2426,5676,2
3553,5675,2426,0
3553,5529,5675,0
3553,5675,5529,4
3553,5529,5675,4
3553,3446,5529,3
3553,5252,3446,4
3553,3480,5252,4
3553,1464,3480,4
3553,3143,1464,1
3553,5030,3143,0
3553,903,5030,0
3553,1114,903,0
3553,321,1114,0
3553,2439,321,0
3553,1941,2439,0
3553,5308,1941,0
3553,5272,5308,0
3553,1029,5272,0
3554,5124,-1,2
3554,4031,5124,0
3554,5519,4031,0
3554,2836,5519,0
3554,112,2836,0
3554,4014,112,0
3554,3407,4014,0
3554,3175,3407,0
3554,1768,3175,0
3554,3896,1768,0
3554,5644,3896,0
3554,5644,5644,2
3554,637,5644,4
3554,1401,637,4
3554,5616,1401,4
3554,3248,5616,4
3554,1000,3248,4
3554,4198,1000,4
3554,3909,4198,4
3554,2345,3909,4
3555,3595,-1,1
3555,1405,3595,1
3555,1078,1405,0
3555,3423,1078,0
3555,5106,3423,0
3555,3642,5106,0
3555,5106,3642,1
3555,3642,5106,1
3555,757,3642,0
3555,37,757,0
3555,4041,37,0
3555,2325,4041,0
3555,3786,2325,0
3555,649,3786,0
3555,4443,649,0
3555,4247,4443,0
3555,2892,4247,0
3555,3347,2892,0
3555,378,3347,1
3555,2966,378,4
3556,5786,-1,3
3556,457,5786,4
3556,3484,457,4
3556,5543,3484,4
3556,340,5543,4
3556,2708,340,4
3556,1083,2708,4
3556,5542,1083,2
3556,1083,5542,0
3556,2708,1083,0
3556,340,2708,0
3556,5543,340,0
3556,3484,5543,0
3556,457,3484,0
3556,5786,457,0
3556,4923,5786,0
3556,3742,4923,0
3556,541,3742,0
3556,2564,541,0
3556,2274,2564,0
3557,1550,-1,1
3557,2564,1550,2
3557,2491,2564,4
3557,4841,2491,3
3557,4247,4841,0
3557,4686,4247,4
3557,3275,4686,4
3557,3143,3275,4
3557,4104,3143,4
3557,2179,4104,4
3557,4092,2179,2
3557,4371,4092,4
3557,3143,4371,4
3557,3786,3143,4
3557,3275,3786,4
3557,4247,3275,4
3557,3478,4247,4
3557,2631,3478,3
3557,2247,2631,2
3558,4554,-1,2
3558,3143,4554,0
3558,2708,3143,0
3558,2813,2708,0
3558,4013,2813,4
3558,1979,4013,3
3558,3214,1979,4
3558,1083,3214,1
3558,2363,1083,1
3558,5759,2363,2
3558,5495,5759,0
3558,5543,5495,0
3558,1177,5543,3
3558,4104,1177,2
3558,321,4104,4
3558,3883,321,4
3558,340,3883,0
3558,2283,340,1
3558,2712,2283,2
3558,645,2712,2
3559,3786,-1,2
3559,3786,3786,0
3559,3786,3786,0
3559,1819,3786,2
3559,3275,1819,4
3559,5573,3275,2
3559,1606,5573,2
3559,4596,1606,0
3559,1991,4596,0
3559,2378,1991,0
3559,4456,2378,0
3559,2712,4456,4
3559,7,2712,4
3559,3393,7,4
3559,5233,3393,4
3559,3140,5233,4
3559,926,3140,4
3559,4507,926,4
3559,4661,4507,4
3559,4199,4661,4
3560,1546,-1,4
3560,3951,1546,4
3560,1979,3951,4
3560,2089,1979,4
3560,3452,2089,4
3560,660,3452,4
3560,5456,660,4
3560,1792,5456,4
3560,2179,1792,2
3560,1792,2179,0
3560,5456,1792,0
3560,660,5456,4
3560,5456,660,4
3560,1792,5456,4
3560,2179,1792,4
3560,186,2179,2
3560,2179,186,0
3560,1792,2179,0
3560,5456,1792,0
3560,660,5456,4
3561,4632,-1,0
3561,5233,4632,4
3561,1970,5233,2
3561,175,1970,4
3561,1184,175,3
3561,330,1184,0
3561,1064,330,0
3561,330,1064,0
3561,1970,330,0
3561,5233,1970,0
3561,4632,5233,0
3561,1768,4632,0
3561,4659,1768,0
3561,3275,4659,1
3561,4659,3275,0
3561,3275,4659,0
3561,5519,3275,0
3561,1163,5519,0
3561,5519,1163,0
3561,3275,5519,1
3562,1980,-1,2
3562,1381,1980,1
3562,2948,1381,0
3562,662,2948,0
3562,2969,662,0
3562,5444,2969,0
3562,2839,5444,0
3562,2969,2839,0
3562,4946,2969,0
3562,2125,4946,4
3562,2911,2125,4
3562,5359,2911,2
3562,1097,5359,0
3562,5444,1097,0
3562,2125,5444,1
3562,4123,2125,0
3562,1619,4123,1
3562,9,1619,4
3562,3084,9,0
3562,1563,3084,0
3563,912,-1,1
3563,912,912,0
3563,3701,912,4
3563,119,3701,4
3563,2859,119,4
3563,2082,2859,2
3563,3701,2082,0
3563,119,3701,0
3563,2859,119,4
3563,2082,2859,4
3563,2586,2082,3
3563,4273,2586,4
3563,195,4273,4
3563,4314,195,4
3563,2936,4314,4
3563,10,2936,4
3563,3746,10,4
3563,4721,3746,4
3563,5423,4721,4
3563,5042,5423,4
3564,330,-1,1
3564,2568,330,0
3564,43,2568,0
3564,156,43,0
3564,43,156,2
3564,156,43,0
3564,1580,156,4
3564,5267,1580,2
3564,4467,5267,0
3564,2317,4467,0
3564,4467,2317,1
3564,2317,4467,0
3564,2359,2317,1
3564,1898,2359,0
3564,2911,1898,0
3564,5304,2911,0
3564,3971,5304,0
3564,4004,3971,0
3564,3567,4004,4
3564,1651,3567,2
3565,2821,-1,0
3565,331,2821,4
3565,988,331,1
3565,3169,988,0
3565,2839,3169,0
3565,1841,2839,0
3565,163,1841,0
3565,121,163,4
3565,3478,121,1
3565,4540,3478,0
3565,5164,4540,1
3565,1177,5164,0
3565,785,1177,0
3565,555,785,0
3565,2766,555,0
3565,5512,2766,0
3565,1012,5512,1
3565,3001,1012,0
3565,505,3001,0
3565,3033,505,4
3566,2333,-1,0
3566,2664,2333,0
3566,4923,2664,0
3566,3742,4923,0
3566,210,3742,0
3566,3199,210,0
3566,210,3199,4
3566,3199,210,4
3566,3505,3199,2
3566,2544,3505,0
3566,5381,2544,0
3566,785,5381,2
3566,3006,785,1
3566,541,3006,0
3566,2564,541,1
3566,3695,2564,0
3566,907,3695,1
3566,3467,907,2
3566,4352,3467,2
3566,2845,4352,0
3567,5642,-1,2
3567,927,5642,2
3567,5491,927,2
3567,5581,5491,2
3567,5667,5581,2
3567,1548,5667,2
3567,2415,1548,2
3567,1546,2415,2
3567,3951,1546,2
3567,1979,3951,4
3567,2089,1979,2
3567,3452,2089,2
3567,660,3452,2
3567,5456,660,4
3567,1792,5456,2
3567,2179,1792,2
3567,186,2179,1
3567,2199,186,1
3567,402,2199,2
3567,2577,402,0
3568,2641,-1,0
3568,2908,2641,0
3568,926,2908,0
3568,5529,926,4
3568,4136,5529,4
3568,5644,4136,4
3568,4104,5644,4
3568,1029,4104,4
3568,2923,1029,4
3568,5275,2923,4
3568,3786,5275,4
3568,1159,3786,4
3568,3595,1159,4
3568,3275,3595,4
3568,2729,3275,4
3568,1941,2729,4
3568,5704,1941,4
3568,3485,5704,4
3568,2708,3485,4
3568,1062,2708,4
3569,4630,-1,4
3569,2729,4630,4
3569,5773,2729,4
3569,2641,5773,4
3569,3082,2641,2
3569,2325,3082,4
3569,1921,2325,1
3569,2325,1921,0
3569,3082,2325,0
3569,2641,3082,0
3569,5773,2641,0
3569,2729,5773,4
3569,5773,2729,4
3569,2641,5773,4
3569,3082,2641,1
3569,2325,3082,4
3569,1921,2325,2
3569,2892,1921,4
3569,5189,2892,4
3569,4247,5189,4
3570,2912,-1,0
3570,3001,2912,0
3570,1420,3001,1
3570,2443,1420,0
3570,2710,2443,0
3570,1558,2710,0
3570,691,1558,0
3570,959,691,0
3570,2710,959,0
3570,907,2710,0
3570,4447,907,0
3570,5466,4447,2
3570,2844,5466,0
3570,2435,2844,0
3570,2247,2435,0
3570,3970,2247,0
3570,564,3970,0
3570,5053,564,0
3570,1527,5053,0
3570,2108,1527,4
3571,1159,-1,0
3571,3817,1159,0
3571,1159,3817,0
3571,3817,1159,0
3571,1458,3817,0
3571,5505,1458,0
3571,649,5505,0
3571,1062,649,0
3571,2844,1062,0
3571,4370,2844,0
3571,3886,4370,0
3571,4136,3886,0
3571,1768,4136,0
3571,1538,1768,0
3571,4247,1538,4
3571,1083,4247,4
3571,5275,1083,4
3571,4047,5275,4
3571,3595,4047,1
3571,5644,3595,1
3572,4136,-1,2
3572,5124,4136,3
3572,2908,5124,0
3572,3777,2908,0
3572,5018,3777,0
3572,1963,5018,0
3572,1000,1963,0
3572,294,1000,2
3572,5520,294,0
3572,3807,5520,0
3572,1019,3807,2
3572,4104,1019,1
3572,3982,4104,0
3572,4266,3982,1
3572,5704,4266,1
3572,90,5704,2
3572,1212,90,0
3572,3619,1212,2
3572,4991,3619,0
3572,4173,4991,4
3573,4370,-1,0
3573,93,4370,0
3573,2240,93,4
3573,4068,2240,0
3573,863,4068,1
3573,1307,863,0
3573,2383,1307,4
3573,4173,2383,2
3573,5477,4173,4
3573,1152,5477,4
3573,4418,1152,4
3573,608,4418,4
3573,3584,608,4
3573,2908,3584,3
3573,2172,2908,4
3573,3909,2172,1
3573,3146,3909,2
3573,1352,3146,4
3573,2453,1352,0
3573,5252,2453,0
3574,4225,-1,2
3574,1529,4225,1
3574,2444,1529,1
3574,115,2444,0
3574,427,115,2
3574,4247,427,4
3574,2325,4247,2
3574,3647,2325,2
3574,2641,3647,1
3574,1062,2641,0
3574,649,1062,0
3574,2923,649,0
3574,1941,2923,0
3574,2844,1941,0
3574,2708,2844,0
3574,2844,2708,4
3574,2708,2844,2
3574,1843,2708,0
3574,1083,1843,1
3574,2729,1083,4
3575,3283,-1,2
3575,5529,3283,4
3575,5675,5529,4
3575,337,5675,2
3575,1029,337,0
3575,5030,1029,0
3575,321,5030,0
3575,5308,321,4
3575,1464,5308,4
3575,5272,1464,2
3575,3480,5272,4
3575,903,3480,4
3575,5285,903,4
3575,2439,5285,4
3575,3485,2439,2
3575,4349,3485,0
3575,5252,4349,0
3575,3218,5252,0
3575,1114,3218,4
3575,4247,1114,2
3576,775,-1,4
3576,3006,775,1
3576,2790,3006,0
3576,2021,2790,2
3576,5762,2021,0
3576,5444,5762,4
3576,608,5444,4
3576,1458,608,2
3576,4173,1458,0
3576,2240,4173,0
3576,3292,2240,0
3576,812,3292,0
3576,3909,812,4
3576,4436,3909,4
3576,2969,4436,4
3576,1619,2969,4
3576,2458,1619,1
3576,757,2458,2
3576,3021,757,4
3576,2664,3021,0
3577,4247,-1,4
3577,2325,4247,2
3577,3647,2325,4
3577,2641,3647,4
3577,1062,2641,2
3577,649,1062,4
3577,2923,649,4
3577,1941,2923,4
3577,2844,1941,2
3577,2708,2844,1
3577,3786,2708,1
3577,1843,3786,2
3577,1083,1843,1
3577,2729,1083,4
3577,907,2729,4
3577,4384,907,4
3577,3817,4384,4
3577,4726,3817,4
3577,5505,4726,4
3577,3423,5505,4
3578,2213,-1,1
3578,3143,2213,2
3578,2708,3143,4
3578,2813,2708,2
3578,4247,2813,2
3578,4013,4247,2
3578,1979,4013,1
3578,4013,1979,0
3578,1979,4013,0
3578,3214,1979,1
3578,1083,3214,0
3578,2363,1083,1
3578,5759,2363,0
3578,5495,5759,0
3578,5543,5495,0
3578,1177,5543,0
3578,4104,1177,0
3578,321,4104,1
3578,3883,321,0
3578,340,3883,0
3579,5583,-1,2
3579,37,5583,0
3579,5704,37,0
3579,1405,5704,0
3579,3642,1405,0
3579,4041,3642,0
3579,4443,4041,0
3579,3595,4443,4
3579,4127,3595,2
3579,2892,4127,0
3579,5773,2892,0
3579,378,5773,0
3579,3230,378,0
3579,4047,3230,0
3579,1538,4047,0
3579,4047,1538,0
3579,1538,4047,4
3579,5466,1538,2
3579,2611,5466,0
3579,2015,2611,0
3580,1521,-1,1
3580,321,1521,1
3580,3105,321,4
3580,3825,3105,2
3580,1170,3825,0
3580,5682,1170,0
3580,1170,5682,3
3580,5682,1170,2
3580,3951,5682,2
3580,1979,3951,0
3580,2089,1979,2
3580,3452,2089,0
3580,660,3452,2
3580,5456,660,2
3580,1792,5456,2
3580,2179,1792,4
3580,186,2179,3
3580,2199,186,0
3580,402,2199,1
3580,2199,402,3
3581,2719,-1,2
3581,5662,2719,4
3581,3446,5662,1
3581,3143,3446,1
3581,5529,3143,0
3581,5675,5529,0
3581,337,5675,0
3581,1029,337,0
3581,5030,1029,0
3581,321,5030,0
3581,5308,321,0
3581,1464,5308,0
3581,5272,1464,0
3581,3480,5272,0
3581,903,3480,0
3581,5285,903,0
3581,2439,5285,0
3581,3485,2439,0
3581,4349,3485,0
3581,3485,4349,3
3582,3214,-1,0
3582,4370,3214,0
3582,337,4370,0
3582,2641,337,0
3582,5505,2641,4
3582,1152,5505,4
3582,649,1152,4
3582,1941,649,4
3582,5543,1941,4
3582,321,5543,4
3582,5275,321,4
3582,4136,5275,4
3582,4104,4136,0
3582,5308,4104,0
3582,3275,5308,4
3582,1768,3275,4
3582,1114,1768,2
3582,3485,1114,0
3582,2844,3485,0
3582,1029,2844,0
3583,2133,-1,4
3583,3777,2133,4
3583,5660,3777,2
3583,3777,5660,0
3583,414,3777,0
3583,1883,414,0
3583,414,1883,0
3583,414,414,4
3583,1883,414,4
3583,2247,1883,4
3583,1991,2247,2
3583,1784,1991,0
3583,2162,1784,0
3583,4092,2162,0
3583,4801,4092,1
3583,5301,4801,1
3583,926,5301,4
3583,3786,926,4
3583,3630,3786,4
3583,4092,3630,4
3584,926,-1,1
3584,2908,926,4
3584,4198,2908,2
3584,4266,4198,0
3584,3896,4266,0
3584,4266,3896,0
3584,4198,4266,0
3584,4266,4198,0
3584,3896,4266,2
3584,4226,3896,1
3584,4226,4226,2
3584,2081,4226,1
3584,4247,2081,1
3584,2708,4247,1
3584,3786,2708,2
3584,3817,3786,0
3584,1083,3817,0
3584,3642,1083,0
3584,2844,3642,0
3584,1062,2844,0
3585,3560,-1,4
3585,4999,3560,1
3585,5285,4999,1
3585,2426,5285,0
3585,321,2426,4
3585,3480,321,1
3585,3898,3480,0
3585,1114,3898,4
3585,2439,1114,2
3585,3485,2439,4
3585,3218,3485,4
3585,5529,3218,4
3585,5675,5529,4
3585,4349,5675,4
3585,5272,4349,2
3585,903,5272,3
3585,5030,903,4
3586,2928,-1,2
3586,5213,2928,1
3586,2660,5213,2
3586,4136,2660,0
3586,36,4136,0
3586,5213,36,0
3586,4491,5213,0
3586,399,4491,0
3586,3484,399,0
3586,4196,3484,0
3586,5786,4196,0
3586,4196,5786,1
3586,5786,4196,1
3586,4047,5786,0
3586,1949,4047,0
3586,337,1949,0
3586,4359,337,0
3586,827,4359,2
3587,4420,-1,2
3587,564,4420,4
3587,4420,564,1
3587,2912,4420,0
3587,2746,2912,0
3587,1227,2746,0
3587,5528,1227,0
3587,1945,5528,0
3587,4266,1945,0
3587,765,4266,0
3587,505,765,0
3587,3905,505,0
3587,1518,3905,0
3587,2717,1518,4
3587,2859,2717,4
3588,4962,-1,4
3588,5713,4962,2
3588,1212,5713,4
3588,792,1212,2
3588,5246,792,3
3588,3485,5246,4
3588,4136,3485,0
3588,2453,4136,0
3588,5402,2453,0
3588,4747,5402,0
3588,903,4747,0
3588,3267,903,0
3588,1352,3267,0
3588,2426,1352,0
3588,3446,2426,0
3588,5675,3446,0
3588,1464,5675,0
3588,4134,1464,0
3588,5272,4134,1
3588,5285,5272,1
3589,4247,-1,4
3589,4247,4247,0
3589,1114,4247,0
3589,3218,1114,0
3589,5252,3218,0
3589,4349,5252,0
3589,3485,4349,0
3589,2439,3485,0
3589,5285,2439,0
3589,903,5285,2
3589,5285,903,1
3589,2439,5285,2
3589,3485,2439,1
3589,4349,3485,1
3589,5252,4349,1
3590,4417,-1,2
3590,4247,4417,0
3590,2325,4247,0
3590,3647,2325,0
3590,4247,3647,0
3590,2708,4247,0
3590,3786,2708,0
3590,3817,3786,0
3590,1083,3817,0
3590,3642,1083,0
3590,2844,3642,4
3590,1062,2844,1
3590,907,1062,2
3590,4491,907,0
3590,3275,4491,0
3590,5543,3275,0
3590,3138,5543,0
3590,1970,3138,0
3590,1544,1970,0
3590,1315,1544,0
3591,3143,-1,0
3591,2708,3143,1
3591,2813,2708,2
3591,3484,2813,2
3591,4196,3484,2
3591,5786,4196,0
3591,4047,5786,0
3591,1949,4047,0
3591,337,1949,0
3591,4359,337,0
3591,827,4359,0
3591,3163,827,0
3591,4624,3163,0
3591,2333,4624,0
3591,2664,2333,0
3591,2333,2664,0
3591,4624,2333,0
3591,3742,4624,1
3591,4624,3742,0
3591,3006,4624,2
3592,649,-1,2
3592,2325,649,2
3592,5194,2325,4
3592,2729,5194,4
3592,2923,2729,2
3592,1159,2923,0
3592,5704,1159,4
3592,5642,5704,4
3592,378,5642,1
3592,3275,378,4
3592,2844,3275,4
3592,4092,2844,4
3592,3817,4092,4
3592,1458,3817,4
3592,3647,1458,4
3592,3452,3647,4
3593,2611,-1,2
3593,3143,2611,4
3593,2708,3143,4
3593,4047,2708,4
3593,3786,4047,2
3593,907,3786,2
3593,5583,907,0
3593,2641,5583,0
3593,1062,2641,0
3593,3230,1062,0
3593,1083,3230,0
3593,5106,1083,0
3593,5704,5106,0
3593,2892,5704,0
3593,4384,2892,0
3593,2015,4384,0
3593,1527,2015,0
3593,4127,1527,1
3593,4758,4127,2
3593,4032,4758,1
3594,2325,-1,4
3594,3214,2325,2
3594,1921,3214,1
3594,3275,1921,0
3594,2179,3275,0
3594,1083,2179,0
3594,3909,1083,4
3594,2908,3909,1
3594,3786,2908,0
3594,5529,3786,0
3594,3452,5529,0
3594,1941,3452,0
3594,1062,1941,0
3594,5505,1062,4
3594,1152,5505,1
3594,2844,1152,4
3595,2658,-1,2
3595,3275,2658,4
3595,2278,3275,4
3595,3570,2278,1
3595,5676,3570,0
3595,1163,5676,4
3595,1768,1163,4
3595,3909,1768,4
3595,5124,3909,4
3595,3491,5124,2
3595,4661,3491,0
3595,1768,4661,0
3595,5374,1768,0
3595,4014,5374,1
3595,5644,4014,4
3595,4659,5644,4
3595,2345,4659,1
3596,163,-1,4
3596,4491,163,1
3596,5213,4491,0
3596,785,5213,0
3596,2378,785,0
3596,3742,2378,0
3596,3292,3742,0
3596,907,3292,0
3596,2333,907,2
3596,3883,2333,0
3596,3021,3883,0
3596,2252,3021,0
3596,2777,2252,0
3596,5233,2777,0
3596,2631,5233,4
3596,1550,2631,4
3597,321,-1,0
3597,5308,321,0
3597,1464,5308,0
3597,5272,1464,0
3597,3480,5272,0
3597,5272,3480,0
3597,3480,5272,0
3597,903,3480,0
3597,5285,903,0
3597,2439,5285,0
3597,3485,2439,0
3597,4349,3485,0
3597,5252,4349,0
3597,3218,5252,4
3597,1114,3218,1
3597,4247,1114,4
3597,1941,4247,2
3597,3446,1941,0
3597,3143,3446,0
3597,5529,3143,0
3598,2775,-1,0
3598,1543,2775,0
3598,4136,1543,0
3598,2220,4136,0
3598,1952,2220,1
3598,3569,1952,0
3598,959,3569,3
3598,4325,959,0
3598,2172,4325,0
3598,2326,2172,0
3598,4943,2326,4
3598,3616,4943,0
3598,4259,3616,2
3598,3905,4259,0
3598,4350,3905,1
3598,5778,4350,1
3598,3458,5778,1
3598,4371,3458,0
3598,5702,4371,0
3598,3199,5702,0
3599,4136,-1,0
3599,3786,4136,0
3599,390,3786,0
3599,2793,390,0
3599,3485,2793,0
3599,1941,3485,0
3599,1029,1941,0
3599,4726,1029,0
3599,4104,4726,0
3599,5505,4104,4
3599,3143,5505,0
3599,3275,3143,0
3599,4370,3275,0
3599,1152,4370,0
3599,5275,1152,0
3599,3647,5275,0
3599,5704,3647,4
3599,1843,5704,4
3599,1083,1843,2
3599,2300,1083,0
3600,3143,-1,4
3600,4104,3143,4
3600,2179,4104,4
3600,4092,2179,1
3600,4371,4092,1
3600,2363,4371,4
3600,1177,2363,4
3600,2708,1177,2
3600,2283,2708,0
3600,3214,2283,1
3600,3909,3214,4
3600,3786,3909,2
3600,1029,3786,1
3600,1505,1029,0
3600,5543,1505,2
3600,4908,5543,4
3600,5759,4908,1
3600,321,5759,4
3600,4624,321,4
3600,2247,4624,4
3601,1464,-1,0
3601,5308,1464,0
3601,321,5308,0
3601,5030,321,0
3601,1029,5030,0
3601,337,1029,0
3601,5675,337,0
3601,5529,5675,0
3601,3143,5529,0
3601,3446,3143,0
3601,3143,3446,1
3601,5682,3143,4
3601,1384,5682,0
3601,2567,1384,0
3601,1233,2567,1
3601,4104,1233,0
3601,3742,4104,0
3601,1030,3742,0
3601,3001,1030,0
3601,1233,3001,0
3602,3817,-1,0
3602,5505,3817,0
3602,4247,5505,0
3602,2325,4247,4
3602,3647,2325,4
3602,2641,3647,4
3602,1062,2641,4
3602,649,1062,4
3602,2923,649,4
3602,1941,2923,4
3602,2844,1941,4
3602,2708,2844,4
3602,3786,2708,4
3602,1843,3786,4
3602,1083,1843,4
3602,2729,1083,4
3602,907,2729,4
3602,4384,907,4
3602,3817,4384,4
3602,4726,3817,4
3603,2154,-1,1
3603,4385,2154,0
3603,5675,4385,2
3603,5690,5675,1
3603,1941,5690,2
3603,2656,1941,2
3603,4134,2656,1
3603,1352,4134,4
3603,4747,1352,0
3603,691,4747,1
3603,5402,691,2
3603,2145,5402,1
3603,3146,2145,0
3603,3086,3146,0
3603,1595,3086,2
3603,5304,1595,2
3603,1134,5304,1
3603,1543,1134,2
3603,3853,1543,2
3603,2641,3853,2
3604,3647,-1,4
3604,2641,3647,2
3604,3647,2641,4
3604,2641,3647,4
3604,1062,2641,4
3604,649,1062,2
3604,2923,649,0
3604,1941,2923,1
3604,2844,1941,0
3604,1941,2844,0
3604,2923,1941,0
3604,649,2923,0
3604,1062,649,0
3604,2641,1062,0
3604,3647,2641,0
3604,2325,3647,0
3604,4247,2325,0
3604,2325,4247,0
3604,3647,2325,4
3604,2641,3647,4
3605,1553,-1,2
3605,3786,1553,1
3605,5301,3786,4
3605,926,5301,4
3605,3786,926,4
3605,3630,3786,4
3605,4611,3630,4
3605,2182,4611,4
3605,4456,2182,4
3605,1753,4456,4
3605,560,1753,4
3605,3365,560,4
3605,830,3365,4
3605,3591,830,4
3605,3036,3591,4
3605,1160,3036,4
3605,5219,1160,2
3605,2326,5219,0
3606,4686,-1,0
3606,3275,4686,0
3606,3143,3275,0
3606,4104,3143,0
3606,2179,4104,0
3606,4092,2179,0
3606,4371,4092,0
3606,2363,4371,0
3606,1177,2363,0
3606,2708,1177,0
3606,2283,2708,0
3606,3214,2283,0
3606,3909,3214,4
3606,3786,3909,0
3606,1029,3786,0
3606,1505,1029,0
3606,5543,1505,0
3606,4908,5543,0
3606,5759,4908,0
3606,321,5759,0
3607,1464,-1,0
3607,5272,1464,0
3607,3480,5272,0
3607,903,3480,0
3607,5285,903,0
3607,2439,5285,0
3607,3485,2439,0
3607,4349,3485,0
3607,5252,4349,0
3607,3218,5252,2
3607,1114,3218,0
3607,4247,1114,4
3607,1941,4247,2
3607,4247,1941,0
3607,1114,4247,0
3607,3218,1114,0
3607,5252,3218,0
3607,4349,5252,0
3607,3485,4349,0
3607,2439,3485,0
3608,5301,-1,2
3608,4611,5301,2
3608,830,4611,4
3608,3591,830,0
3608,2182,3591,0
3608,4611,2182,1
3608,3630,4611,3
3608,1753,3630,4
3608,560,1753,0
3608,1753,560,4
3608,560,1753,1
3608,1753,560,3
3608,3630,1753,0
3608,3786,3630,4
3608,1753,3786,4
3608,560,1753,1
3608,3630,560,1
3608,1160,3630,2
3608,5219,1160,3
3608,1753,5219,4
3609,3230,-1,4
3609,390,3230,4
3609,3886,390,4
3609,341,3886,4
3609,1747,341,2
3609,992,1747,4
3609,1047,992,2
3609,5583,1047,4
3609,3530,5583,4
3609,3848,3530,2
3609,5466,3848,2
3609,907,5466,1
3609,2501,907,1
3609,460,2501,4
3609,499,460,2
3609,5426,499,1
3609,5133,5426,4
3609,3826,5133,1
3609,5133,3826,0
3609,5426,5133,1
3610,5030,-1,0
3610,321,5030,1
3610,5308,321,0
3610,1464,5308,0
3610,5272,1464,0
3610,3480,5272,0
3610,903,3480,0
3610,5285,903,0
3610,2439,5285,0
3610,3485,2439,0
3610,4349,3485,0
3610,5252,4349,0
3610,3218,5252,0
3610,1114,3218,0
3610,4247,1114,4
3611,4418,-1,4
3611,3292,4418,4
3611,2508,3292,4
3611,4173,2508,4
3611,3627,4173,4
3611,1152,3627,4
3611,2383,1152,4
3611,4370,2383,4
3611,5704,4370,4
3611,1458,5704,4
3611,3039,1458,4
3611,93,3039,4
3611,5477,93,4
3611,2240,5477,4
3611,4068,2240,4
3611,608,4068,4
3611,1307,608,4
3611,863,1307,1
3611,1097,863,0
3611,5444,1097,0
3612,1458,-1,0
3612,5704,1458,0
3612,4173,5704,0
3612,93,4173,0
3612,5477,93,0
3612,4021,5477,0
3612,3632,4021,0
3612,4012,3632,0
3612,3627,4012,0
3612,1152,3627,0
